user,item,label
9331,136732,5.0
5417,136732,5.0
5899,136732,5.0
3449,136732,4.0
10578,136732,5.0
14398,136732,4.0
7980,136732,4.0
2532,136732,4.0
7507,136732,4.0
9992,136732,4.0
3496,136732,4.0
3028,136732,4.0
176511,136732,5.0
75885,136732,4.0
3583,136732,4.0
24327,136732,5.0
44417,136732,4.0
5206,136732,4.0
57170,136732,4.0
3446,136732,5.0
9779,136732,5.0
4948,136732,5.0
2892,136732,4.0
6704,136732,5.0
32386,136732,4.0
1490,136732,4.0
8534,35248,4.0
112260,35248,5.0
114,35248,5.0
20195,46328,5.0
1416,46328,5.0
2384,46328,5.0
11118,46328,5.0
40781,46328,5.0
26059,46328,5.0
18019,46328,5.0
50737,46328,5.0
23,46328,5.0
5020,46328,5.0
1804,46328,5.0
1094,46328,5.0
27209,46328,5.0
31140,46328,4.0
94668,46328,4.0
15318,46328,5.0
27957,46328,5.0
106631,46328,5.0
31196,46328,5.0
12345,46328,5.0
796,46328,5.0
1375,46328,5.0
1374,46328,5.0
10731,46328,4.0
19355,46328,5.0
20610,46328,5.0
4082,46328,5.0
8133,46328,5.0
164574,46328,5.0
14983,46328,5.0
45688,46328,5.0
9708,46328,5.0
41124,46328,5.0
40805,46328,5.0
57214,46328,5.0
21209,46328,4.0
80899,46328,4.0
32389,46328,5.0
689,46328,5.0
8693,46328,5.0
12357,46328,5.0
586,46328,5.0
823,46328,5.0
17898,46328,5.0
29782,46328,4.0
868,46328,5.0
19642,46328,5.0
1908,46328,5.0
19917,46328,4.0
15016,46328,4.0
9698,46328,5.0
40002,46328,5.0
11004,46328,5.0
44466,46328,5.0
41240,46328,5.0
70360,46328,5.0
41548,46328,5.0
104156,46328,5.0
11655,46328,4.0
86469,46328,5.0
32386,46328,5.0
3154,46328,5.0
40775,46328,5.0
17402,46328,5.0
2487,46328,5.0
26036,46328,5.0
12702,46328,5.0
76416,51077,4.0
23589,51077,5.0
73180,51077,5.0
6322,51077,5.0
62373,51077,5.0
8534,51077,5.0
12284,51077,4.0
31126,51077,5.0
40894,51077,4.0
5540,51077,5.0
4360,51077,5.0
49163,51077,5.0
10976,51077,5.0
23144,51077,5.0
7916,51077,5.0
942,51077,4.0
30753,51077,5.0
11036,51077,4.0
27092,58837,5.0
62200,58837,4.0
8477,58837,4.0
46713,58837,5.0
18175,58837,4.0
33499,66598,5.0
42229,66598,4.0
32813,66598,4.0
114,66598,5.0
57806,66598,5.0
11655,168226,5.0
23,168226,5.0
3203,168226,4.0
5256,168226,4.0
13406,168226,5.0
11155,168226,5.0
4980,168226,5.0
17368,133903,4.0
59427,133903,4.0
6146,133903,4.0
728,133903,5.0
74135,133903,5.0
17969,133903,5.0
11153,133903,4.0
11666,133903,5.0
23,133903,5.0
7564,133903,4.0
7782,133903,4.0
5535,133903,5.0
5080,133903,4.0
93881,133903,5.0
3988,133903,4.0
15201,133903,5.0
11489,133903,5.0
1334,133903,5.0
7495,133903,4.0
6326,133903,4.0
15199,133903,5.0
8640,21292,5.0
11200,21292,5.0
38296,21292,5.0
309,149146,4.0
11628,149146,4.0
20597,149146,5.0
15160,149146,4.0
132388,149146,5.0
28939,149146,5.0
23,96854,4.0
10632,96854,4.0
54299,96854,5.0
8119,96854,4.0
114,102120,5.0
23,102120,5.0
24777,102120,5.0
11605,59070,5.0
11666,59070,5.0
11843,59070,5.0
19441,59070,5.0
10253,59070,5.0
84949,59070,5.0
584,59070,5.0
4572,59070,4.0
42063,59070,5.0
4372,59070,5.0
20440,59070,5.0
114,59070,5.0
11104,59070,5.0
689,90997,5.0
26236,90997,5.0
23,90997,5.0
3911,90997,5.0
23,102366,4.0
39937,102366,5.0
23,76334,5.0
2805,76334,4.0
8133,76334,4.0
4725,76334,5.0
818,76334,5.0
492,76334,4.0
309,101536,5.0
4280,101536,4.0
23,76419,5.0
33610,76419,5.0
19325,76419,5.0
2084,76419,5.0
33600,76419,5.0
309,7072,5.0
23,7072,4.0
23217,7072,4.0
67550,7072,5.0
24839,7072,5.0
12566,7072,5.0
18104,7072,4.0
86087,7072,5.0
739,7072,5.0
54230,7072,4.0
54553,7072,4.0
41887,7072,4.0
49441,7072,4.0
728,7072,5.0
1062,7072,5.0
23799,7072,5.0
1774,7072,4.0
86625,7072,4.0
23326,11595,5.0
43517,11595,4.0
13247,11595,5.0
10689,11595,5.0
4572,11595,4.0
6269,11595,5.0
17549,11595,5.0
10694,11595,5.0
15254,10152,4.0
15529,10152,4.0
60468,10152,4.0
23,10152,5.0
1334,10152,5.0
438,10152,4.0
23799,121261,5.0
29108,121261,5.0
309,121261,5.0
5078,121261,4.0
310,121261,5.0
27883,121261,4.0
90049,121261,5.0
23,37897,5.0
1036,37897,4.0
61752,37897,4.0
810,37897,5.0
15818,37897,5.0
21340,37897,4.0
11824,37897,4.0
309,37897,5.0
168631,37897,5.0
1688,37897,4.0
23,175872,5.0
5348,175872,4.0
25436,175872,5.0
23474,175872,5.0
868,175872,5.0
72692,175872,5.0
41974,175872,4.0
1380,175872,5.0
75605,175872,5.0
2658,175872,4.0
10924,175872,4.0
807,175872,5.0
2648,175872,5.0
2640,175872,4.0
16856,175872,4.0
1572,175872,5.0
26700,175872,5.0
29629,175872,5.0
8478,175872,5.0
3645,175872,4.0
11869,175872,5.0
21575,175872,5.0
2828,175872,5.0
588,175872,5.0
19720,175872,5.0
11288,175872,5.0
11912,175872,4.0
1016,175872,5.0
13427,175872,5.0
15771,175872,5.0
5995,175872,4.0
68014,175872,4.0
19277,175872,5.0
2963,175872,4.0
47930,175872,5.0
770,175872,5.0
5287,175872,5.0
17591,175872,5.0
27614,175872,4.0
74133,175872,4.0
10362,175872,4.0
14289,175872,5.0
2270,175872,5.0
27750,175872,4.0
2779,175872,5.0
2673,175872,4.0
33876,175872,4.0
24770,175872,5.0
25408,175872,5.0
341,175872,4.0
35073,175872,5.0
12249,41072,4.0
23,41072,5.0
51993,26540,4.0
11105,26540,4.0
19321,144791,5.0
28296,144791,5.0
25953,144791,5.0
23,51265,5.0
868,51265,4.0
23,20066,5.0
17090,20066,5.0
680,88658,5.0
5506,88658,5.0
23,88658,5.0
48466,34859,4.0
309,34859,4.0
94319,114178,5.0
34345,114178,4.0
40470,114178,4.0
2555,37348,4.0
341,37348,4.0
23,37348,5.0
201076,37348,4.0
1846,37348,5.0
62055,37348,4.0
31226,37348,5.0
74141,37348,5.0
106850,37348,4.0
48419,37348,5.0
31561,37348,4.0
62664,37348,4.0
18591,37348,4.0
2658,37348,5.0
3381,37348,4.0
10976,37348,5.0
11036,37348,4.0
1334,37348,4.0
64476,37348,5.0
3110,37348,5.0
34221,37348,4.0
4005,37348,5.0
6262,37348,5.0
7089,37348,4.0
122354,37348,5.0
93616,37348,4.0
44132,37348,4.0
60310,37348,5.0
19441,37348,5.0
11874,37348,5.0
6311,37348,4.0
43237,37348,5.0
74146,37348,5.0
6318,37348,4.0
42270,37348,5.0
1036,37348,4.0
4488,37348,5.0
44161,37348,5.0
1833,172855,5.0
125599,172855,4.0
47550,81480,5.0
10396,81480,5.0
309,81480,4.0
17628,81480,5.0
237,92572,5.0
1094,92572,5.0
12407,92572,4.0
411,64995,5.0
23,64995,5.0
97129,64995,5.0
139506,64995,5.0
7074,64995,5.0
4372,64995,5.0
16871,64995,5.0
60980,30706,4.0
1314,30706,5.0
5113,134887,5.0
23473,134887,4.0
4934,134887,4.0
2182,134887,5.0
19642,134887,5.0
27609,134887,4.0
29993,134887,5.0
12565,134887,5.0
1334,134887,4.0
4725,6339,5.0
36848,6339,5.0
806,6339,5.0
5861,6339,5.0
26039,6339,5.0
114,6339,5.0
1942,6339,4.0
65708,94292,5.0
4360,94292,5.0
31126,94292,5.0
26112,94292,4.0
11623,94292,5.0
23633,94292,5.0
23,148785,5.0
26241,148785,5.0
23,96593,5.0
10609,96593,5.0
24211,96593,4.0
12345,96593,5.0
31286,80950,4.0
5184,80950,4.0
88996,80950,5.0
68764,80950,5.0
23,29641,4.0
31833,29641,4.0
17996,29641,4.0
19155,29641,4.0
41505,29641,4.0
309,155882,4.0
58968,155882,4.0
1931,160483,5.0
6499,160483,4.0
239075,160483,4.0
12508,160483,5.0
5265,160483,4.0
18683,160483,4.0
7604,160483,4.0
10731,160483,4.0
6326,160483,4.0
11704,160483,5.0
21470,160483,4.0
18464,160483,5.0
67385,160483,4.0
20337,160483,4.0
10632,160483,4.0
55716,160483,4.0
2575,160483,5.0
5850,160483,5.0
24076,160483,5.0
68257,160483,4.0
72,160483,5.0
3496,160483,5.0
4467,160483,5.0
1846,160483,5.0
12504,160483,5.0
3528,160483,4.0
4466,160483,5.0
3312,160483,5.0
2306,160483,5.0
31286,160483,4.0
53229,160483,5.0
31504,160483,5.0
8477,160483,4.0
31509,160483,4.0
3573,160483,4.0
10095,160483,4.0
57399,160483,4.0
2491,160483,4.0
6576,160483,5.0
6262,160483,4.0
28938,160483,4.0
2574,160483,4.0
62223,160483,5.0
9866,160483,4.0
43726,160483,4.0
23793,160483,5.0
3120,160483,5.0
9503,160483,5.0
6064,160483,5.0
19915,160483,5.0
1913,160483,4.0
5110,160483,4.0
70340,160483,5.0
9478,160483,5.0
3430,160483,4.0
11635,160483,5.0
1051,160483,4.0
309,160483,5.0
46959,160483,5.0
13647,160483,4.0
6322,160483,4.0
2467,160483,4.0
6436,160483,4.0
7935,160483,5.0
14172,160483,5.0
73180,160483,5.0
13930,160483,5.0
729,160483,5.0
39295,160483,4.0
2473,160483,4.0
20400,160483,4.0
437,160483,5.0
30730,160483,5.0
51824,160483,4.0
46966,160483,5.0
9708,160483,4.0
3512,160483,4.0
32883,160483,5.0
6082,160483,5.0
3976,160483,4.0
44139,160483,5.0
16626,160044,5.0
23,160044,5.0
13601,160044,5.0
14341,160044,5.0
42064,60145,4.0
729,60145,5.0
2530,60145,5.0
23,60145,5.0
2673,60145,4.0
6817,60145,5.0
22930,60145,5.0
61315,60145,5.0
31129,60145,5.0
30301,60145,5.0
1301,105768,5.0
13247,105768,5.0
10976,105768,5.0
64249,81472,4.0
309,81472,4.0
54231,81472,5.0
42572,81472,5.0
1774,81472,5.0
47462,39743,4.0
23,39743,4.0
16239,39743,5.0
11839,52343,5.0
23,52343,5.0
15755,116950,5.0
23,116950,5.0
13296,116950,4.0
9107,116950,5.0
9142,116950,5.0
100148,116950,4.0
2647,116950,4.0
112335,116950,4.0
1051,116950,4.0
942,116950,5.0
112352,116950,5.0
33744,116950,4.0
2359,24128,5.0
23,24128,5.0
26106,24128,4.0
3013,24128,4.0
23,37649,5.0
53259,37649,5.0
8119,37649,5.0
104868,37649,5.0
23340,37649,5.0
128656,37649,4.0
6746,37649,5.0
31504,37649,5.0
19167,37649,5.0
19024,37649,5.0
735,37649,5.0
41405,110241,5.0
5150,110241,4.0
192574,110241,4.0
49498,131983,4.0
309,131983,4.0
30753,131983,5.0
23,31118,5.0
31833,31118,4.0
31826,31118,5.0
32401,144476,5.0
23213,144476,5.0
32386,144476,4.0
9555,144476,5.0
584,144476,5.0
31168,144476,4.0
823,144476,5.0
12395,144476,5.0
4082,144476,5.0
309,163939,4.0
23,163939,4.0
18757,163939,5.0
5150,163939,4.0
23,48628,5.0
20508,48628,5.0
23,153195,5.0
43439,153195,5.0
114108,153195,4.0
25841,161209,5.0
11104,161209,4.0
50213,161209,5.0
72987,161209,5.0
23,92936,5.0
2012,92936,5.0
1910,173674,5.0
125599,173674,5.0
19639,173674,4.0
1833,173674,5.0
83961,24658,5.0
119304,24658,4.0
10991,24658,5.0
5995,24658,4.0
44120,24658,5.0
11485,24658,5.0
1689,24658,5.0
85410,24658,5.0
84886,24658,4.0
86087,24658,4.0
17969,24658,4.0
9719,24658,5.0
12558,24658,5.0
32802,24658,4.0
309,24658,5.0
739,24658,5.0
198965,4222,5.0
387,4222,5.0
23705,4222,5.0
23,4222,5.0
114,4222,5.0
23,160565,5.0
12463,160565,4.0
13552,160565,4.0
1036,160565,4.0
10070,160565,5.0
13529,160565,4.0
7564,160565,5.0
7980,160565,5.0
13531,160565,5.0
23,125292,5.0
5019,125292,5.0
7999,77173,5.0
23,77173,4.0
309,23804,5.0
2778,23804,5.0
3381,23804,4.0
14627,23804,5.0
23,5136,5.0
17446,5136,5.0
4923,5136,5.0
37178,5136,4.0
8643,5136,5.0
19441,5136,5.0
14360,5136,5.0
24082,5136,5.0
53082,5136,4.0
67617,5136,5.0
133791,5136,5.0
10816,5136,4.0
5870,5136,5.0
7041,5136,5.0
61456,112810,5.0
146036,112810,5.0
91304,112810,5.0
3142,67862,5.0
5367,67862,5.0
1807,67862,5.0
22926,67862,4.0
49163,67862,5.0
53908,67862,5.0
26700,67862,4.0
2673,67862,4.0
9562,67862,4.0
2989,67862,5.0
5020,67862,5.0
3976,67862,5.0
6294,67862,4.0
789,67862,4.0
3198,67862,4.0
11609,67862,4.0
79050,67862,4.0
21853,67862,5.0
4186,67862,4.0
341,67862,4.0
3013,67862,4.0
23474,67862,4.0
188180,67862,5.0
18455,67862,5.0
84383,67862,5.0
2361,67862,4.0
10105,67862,4.0
23300,95799,5.0
310,95799,5.0
269,95799,4.0
309,95799,5.0
12906,97462,5.0
5074,97462,5.0
149107,97462,5.0
63678,97462,5.0
2397,97462,5.0
3540,4836,5.0
48148,4836,5.0
23779,4836,5.0
7070,4836,5.0
2701,4836,5.0
5005,4836,5.0
62961,4836,5.0
23,4836,5.0
69701,4836,5.0
1094,4836,5.0
4789,4836,5.0
509,4836,5.0
3022,4836,5.0
1910,4836,5.0
11093,4836,5.0
45871,4836,5.0
103274,4836,4.0
17628,94549,4.0
23001,94549,5.0
17090,94549,5.0
309,94549,5.0
11478,94549,5.0
58132,94549,5.0
67551,94549,5.0
29412,143689,5.0
74892,143689,5.0
23419,143689,4.0
34787,23665,5.0
26015,23665,5.0
12463,23665,4.0
31993,23665,5.0
21530,23665,5.0
23,23665,5.0
23,2127,4.0
78361,2127,5.0
23,152788,5.0
11259,152788,4.0
21614,152788,5.0
18284,152788,5.0
8397,152788,5.0
849,152788,5.0
57024,152788,5.0
13444,152788,4.0
2555,152788,5.0
21853,152788,5.0
18646,152788,4.0
58010,152788,5.0
3347,152788,5.0
9409,152788,5.0
10673,152788,5.0
60963,152788,5.0
54076,152788,5.0
9918,152788,5.0
21413,152788,5.0
31971,152788,5.0
47111,152788,5.0
4104,152788,4.0
30485,152788,5.0
146986,152788,5.0
933,152788,5.0
2194,152788,5.0
1804,152788,5.0
3499,152788,4.0
6276,152788,5.0
4108,152788,4.0
39579,152788,5.0
26549,152788,5.0
64387,152788,5.0
16571,152788,5.0
100554,152788,5.0
97538,152788,5.0
35193,152788,5.0
6587,152788,5.0
12080,152788,5.0
6011,152788,5.0
37559,152788,4.0
17628,94548,5.0
17090,94548,4.0
74141,94548,4.0
41147,94548,4.0
7588,94548,4.0
309,94548,4.0
53855,119257,5.0
17090,119257,4.0
47550,119257,5.0
23001,119257,5.0
7588,119257,4.0
23,150004,5.0
1893,150004,4.0
1833,150004,4.0
87299,150004,5.0
48488,150004,4.0
28245,150004,5.0
82785,150004,4.0
58350,150004,5.0
10094,150004,5.0
29034,150004,4.0
78007,150004,5.0
12663,150004,5.0
34551,150004,4.0
87308,150004,4.0
39276,150004,5.0
2746,150004,4.0
11765,150004,4.0
7164,150004,4.0
26794,150004,4.0
6712,150004,4.0
27567,150004,4.0
82844,150004,4.0
6061,150004,5.0
3592,150004,4.0
3349,150004,4.0
3031,150004,5.0
55891,150004,4.0
23,114002,5.0
3481,114002,5.0
437,114002,4.0
3049,114002,5.0
23,50882,5.0
9836,50882,5.0
2384,50882,5.0
23,120482,5.0
13982,120482,4.0
7436,120482,5.0
9478,120482,4.0
23,14880,5.0
93187,14880,5.0
11549,14880,5.0
5348,10879,4.0
18294,10879,4.0
2777,10879,4.0
7619,10879,5.0
2646,10879,5.0
68718,10879,5.0
1205,10879,5.0
18605,10879,4.0
20105,10879,5.0
728,10879,5.0
44132,10879,4.0
1334,10879,5.0
3914,67451,4.0
16166,67451,5.0
54717,67451,5.0
17090,96496,5.0
23,96496,5.0
68424,67027,4.0
5995,67027,4.0
1815,67027,4.0
157376,67027,5.0
23,26224,5.0
45646,26224,5.0
15961,26224,5.0
4572,114065,5.0
2672,114065,4.0
12301,114065,5.0
17670,114065,4.0
42066,114065,4.0
3924,114065,5.0
9836,114065,5.0
4089,114065,4.0
42577,114065,5.0
18243,114065,4.0
47597,114065,4.0
3681,114065,5.0
32324,114065,5.0
26106,108239,5.0
23,108239,4.0
728,49281,4.0
3347,49281,5.0
23,136789,4.0
33600,136789,5.0
23683,136789,5.0
5348,136789,5.0
23676,136789,4.0
237,126926,5.0
2428,126926,5.0
309,94547,5.0
17090,94547,5.0
17628,94547,5.0
23,78584,5.0
87907,78584,5.0
6322,78584,4.0
44132,78584,4.0
20744,78584,4.0
57887,78584,5.0
33871,78584,4.0
114,78584,5.0
1526,78584,4.0
4691,157580,5.0
62466,157580,4.0
17996,157580,5.0
235215,157580,4.0
7916,157580,5.0
31833,157580,5.0
42063,170837,4.0
2135,170837,4.0
11100,170837,4.0
119318,170837,5.0
8671,170837,4.0
23,103459,5.0
51452,103459,5.0
23,37955,5.0
379,37955,5.0
22269,37955,5.0
12823,37955,4.0
51886,37955,4.0
19024,37955,4.0
309,170750,5.0
35719,170750,4.0
12092,40145,5.0
23,40145,5.0
4249,40145,5.0
12028,26745,5.0
23,26745,5.0
55137,26745,4.0
20108,26745,5.0
3151,26745,5.0
23,204843,5.0
23,85156,5.0
12301,85156,5.0
17554,85156,5.0
127058,85156,4.0
3583,85156,4.0
26345,85156,5.0
106103,85156,5.0
5184,85156,5.0
33245,85156,5.0
23,72582,4.0
54555,72582,5.0
34577,72582,5.0
61030,72582,5.0
69331,72582,4.0
30379,72582,5.0
2646,72582,5.0
5078,72582,5.0
55579,72582,5.0
64219,72582,5.0
133971,72582,5.0
7807,72582,5.0
289,72582,5.0
6248,72582,5.0
84839,72582,5.0
28938,72582,5.0
2886,72582,5.0
4488,72582,4.0
46083,72582,5.0
58475,72582,5.0
21922,72582,5.0
3347,136901,5.0
11277,136901,4.0
6067,136901,5.0
29803,136901,4.0
11571,136901,5.0
36108,136901,5.0
26702,136901,5.0
48966,136901,5.0
15614,136901,5.0
11100,136901,5.0
114,136901,5.0
18242,136901,5.0
44795,136901,5.0
62948,136901,5.0
17209,136901,5.0
4005,136901,5.0
11843,136901,5.0
16712,136901,4.0
43103,136901,5.0
35961,136901,4.0
6311,136901,5.0
28614,136901,5.0
19641,136901,5.0
6310,136901,5.0
7046,136901,5.0
144,136901,5.0
10064,136901,4.0
9455,136901,5.0
2270,136901,5.0
7002,136901,5.0
435,136901,5.0
11327,136901,4.0
7093,136901,5.0
14996,136901,5.0
7106,136901,5.0
7975,136901,5.0
40720,136901,5.0
7318,136901,4.0
15845,136901,5.0
37815,136901,5.0
127723,136901,4.0
2551,136901,4.0
11609,136901,5.0
5418,136901,5.0
6703,136901,5.0
5802,136901,5.0
2467,136901,4.0
65036,136901,4.0
51705,136901,4.0
21433,136901,5.0
68257,136901,4.0
47110,136901,5.0
118090,136901,5.0
138275,136901,5.0
10632,136901,5.0
122695,136901,5.0
27209,136901,5.0
32792,136901,5.0
46713,136901,5.0
25853,59913,4.0
23,59913,5.0
114,59913,5.0
47550,24954,5.0
309,24954,4.0
23,9399,4.0
13668,9399,5.0
44444,9399,5.0
33499,9399,5.0
10449,9399,5.0
10924,3056,5.0
11843,3056,4.0
10927,3056,5.0
5255,3056,4.0
1380,3056,5.0
7269,3056,4.0
5348,3056,4.0
3499,3056,4.0
23,3056,4.0
24840,3056,4.0
12191,3056,4.0
1801,3056,5.0
28938,3056,4.0
10054,3056,5.0
15411,3056,5.0
1804,3056,5.0
21078,3056,4.0
2914,3056,4.0
7206,106647,4.0
23,106647,4.0
29619,106647,4.0
765,106647,4.0
35337,106647,5.0
18587,106647,5.0
39297,106647,5.0
3068,106647,5.0
5371,106647,5.0
23497,106647,4.0
105577,106647,5.0
27465,106647,5.0
78769,106647,5.0
62664,106647,4.0
7635,106647,5.0
7993,106647,5.0
6311,106647,4.0
39276,106647,5.0
11153,106647,5.0
12930,106647,5.0
83849,106647,5.0
12259,106647,5.0
90604,106647,5.0
27609,106647,4.0
3499,106647,4.0
11079,106647,5.0
28865,106647,5.0
29028,106647,5.0
1910,106647,5.0
28836,106647,5.0
18593,106647,5.0
8956,106647,5.0
1334,106647,4.0
53106,106647,4.0
58718,106647,4.0
25743,106647,4.0
16808,106647,5.0
15818,106647,5.0
2676,106647,5.0
15350,106647,5.0
2634,106647,5.0
52220,106647,5.0
4023,106647,5.0
15583,106647,4.0
4574,106647,5.0
12595,106647,5.0
2647,106647,5.0
1299,106647,5.0
6619,106647,5.0
122946,106647,5.0
13072,106647,5.0
8055,106647,5.0
11545,106647,4.0
28842,106647,5.0
6297,106647,4.0
75549,106647,4.0
26371,106647,4.0
108402,106647,5.0
5005,106647,5.0
2467,106647,4.0
11093,106647,5.0
4185,106647,5.0
6738,106647,5.0
11272,106647,5.0
2644,106647,5.0
68634,106647,5.0
243304,106647,4.0
13623,106647,5.0
46714,106647,4.0
6283,106647,4.0
3409,106647,5.0
4454,106647,5.0
7825,106647,5.0
18019,106647,5.0
102228,106647,5.0
7915,106647,5.0
3049,106647,5.0
24678,106647,4.0
123338,106647,4.0
16783,106647,5.0
65176,106647,5.0
9269,106647,5.0
3441,106647,4.0
9035,106647,4.0
82382,106647,5.0
1488,131457,5.0
1314,131457,5.0
30133,131457,5.0
23,131457,5.0
5764,131457,5.0
1908,177928,5.0
44524,177928,4.0
6248,112111,5.0
2534,112111,4.0
10924,112111,5.0
5130,112111,4.0
23,95023,5.0
1070,95023,5.0
17570,130,4.0
5506,130,5.0
41260,130,4.0
11605,130,4.0
82475,130,4.0
1577,130,4.0
1344,130,5.0
42066,130,5.0
3583,130,5.0
51935,130,5.0
40805,130,4.0
17849,130,4.0
729,130,5.0
21279,130,5.0
51936,130,5.0
94668,130,4.0
1572,130,4.0
19537,49295,4.0
23,49295,5.0
1334,49295,5.0
319,49295,4.0
327,49295,4.0
32550,2460,5.0
12553,2460,5.0
23,2460,5.0
32930,2460,5.0
17207,116246,4.0
23,116246,5.0
65046,116246,5.0
6193,116246,5.0
237,116246,5.0
309,32682,4.0
47550,32682,4.0
57472,32682,5.0
5019,158800,4.0
2821,158800,5.0
4085,158800,5.0
23,158800,5.0
6294,158800,5.0
43584,158800,4.0
12820,158800,5.0
23,106912,5.0
74892,106912,4.0
45429,106912,4.0
8949,106912,5.0
168631,106912,5.0
20334,106912,5.0
39651,106912,4.0
17084,106912,5.0
7955,167885,4.0
10976,167885,4.0
5825,167885,5.0
23,167885,5.0
78592,167885,5.0
7588,96802,5.0
17969,96802,4.0
23001,96802,5.0
11478,96802,5.0
73488,96802,5.0
11485,96802,5.0
38885,96802,5.0
23,96802,5.0
17628,96802,5.0
8461,96802,5.0
309,96802,5.0
40785,96802,4.0
23,21222,5.0
942,21222,5.0
43820,5417,5.0
57,5417,5.0
53473,100985,5.0
310,100985,5.0
23,100985,5.0
11149,100985,5.0
17628,100985,5.0
1744,100985,4.0
80797,163670,5.0
4360,163670,5.0
11489,45420,5.0
23,45420,5.0
39937,45420,5.0
33859,45420,4.0
3575,63179,5.0
7888,63179,4.0
23,63179,5.0
41854,63179,4.0
1259,63179,4.0
3540,63179,5.0
3579,63179,5.0
6064,63179,5.0
8208,63179,5.0
50390,63179,4.0
16665,63179,5.0
4800,63179,5.0
30979,63179,5.0
22573,63179,4.0
106068,63179,5.0
13783,63179,5.0
5878,63179,4.0
13801,63179,5.0
18683,63179,5.0
2495,63179,5.0
98971,63179,5.0
3573,63179,5.0
79474,63179,5.0
961,63179,5.0
100545,63179,5.0
19734,63179,5.0
4399,63179,5.0
159923,63179,4.0
27503,63179,5.0
46941,63179,5.0
2374,63179,5.0
48488,63179,5.0
17695,63179,5.0
2439,63179,4.0
2540,63179,5.0
128618,63179,5.0
5348,63179,4.0
79253,63179,5.0
4185,63179,5.0
23823,63179,5.0
23,33469,5.0
68184,33469,5.0
12284,33469,4.0
17656,170001,4.0
10362,170001,4.0
57,170001,5.0
5074,170001,4.0
6328,170001,5.0
8949,170001,5.0
17276,170001,4.0
14925,170001,5.0
23,170001,4.0
50693,170001,4.0
7070,170001,4.0
309,170001,4.0
1315,45620,5.0
12553,45620,5.0
309,45620,5.0
46966,45620,5.0
12504,45620,5.0
1846,45620,5.0
30753,45620,5.0
67385,45620,4.0
6322,45620,5.0
55288,45620,5.0
30560,45620,5.0
22930,45620,4.0
5150,45620,4.0
23,45620,4.0
73180,45620,4.0
5540,45620,4.0
62373,45620,5.0
23144,45620,5.0
44132,93741,5.0
77993,93741,5.0
21898,93741,4.0
23,93741,5.0
7564,93741,4.0
47110,93741,5.0
23,135966,4.0
60256,135966,4.0
155246,135966,4.0
3432,135966,4.0
6067,135966,4.0
14991,135966,4.0
103730,135966,5.0
74141,102195,5.0
86625,102195,5.0
41877,102195,5.0
58132,102195,5.0
11378,102195,4.0
10396,102195,4.0
17090,102195,5.0
309,102195,4.0
11261,29255,4.0
14172,29255,5.0
38650,29255,5.0
19093,149094,5.0
19096,149094,5.0
23,149094,5.0
1477,149094,5.0
309,143584,5.0
23,143584,5.0
112928,143584,5.0
198116,143584,5.0
48466,143584,4.0
162361,165591,4.0
28245,165591,5.0
31144,165591,5.0
72267,165591,4.0
7093,165591,5.0
18943,165591,5.0
26845,165591,5.0
207407,165591,5.0
35719,165591,4.0
56018,165591,4.0
49639,165591,5.0
6704,165591,4.0
37695,165591,4.0
14668,165591,5.0
34338,165591,4.0
34726,165591,5.0
160223,165591,4.0
67366,22057,5.0
16707,22057,5.0
95566,22057,5.0
23,22057,5.0
20183,22057,4.0
20582,22057,5.0
4042,22057,4.0
16651,22057,5.0
31313,22057,5.0
16626,22057,4.0
6722,22057,5.0
7993,22057,5.0
6262,106712,5.0
4360,106712,5.0
19167,106712,5.0
5354,106712,5.0
19201,106712,5.0
114900,106712,4.0
4383,106712,5.0
10253,106712,4.0
9517,106712,5.0
23,13332,4.0
5367,13332,5.0
68706,13332,4.0
23,109418,5.0
8949,109418,5.0
105092,109418,4.0
23,99267,5.0
24542,99267,4.0
2749,99267,5.0
28443,99267,4.0
198116,99267,5.0
15776,99267,4.0
3312,99267,5.0
23,12115,5.0
65854,12115,4.0
1833,178921,5.0
20805,178921,4.0
83664,178921,5.0
23,178921,5.0
58718,178921,5.0
4574,178921,4.0
1843,178921,5.0
71026,178921,4.0
11677,178921,5.0
1037,178921,5.0
5348,178921,4.0
12930,178921,5.0
25405,178921,5.0
2379,178921,5.0
665,178921,4.0
2777,178921,5.0
1334,178921,5.0
728,178921,5.0
58718,154717,5.0
31680,154717,5.0
10976,154717,5.0
21979,154717,5.0
64451,154717,4.0
18591,154717,4.0
24076,154717,5.0
22187,154717,4.0
68680,154717,5.0
29766,154717,4.0
10059,154717,4.0
7980,154717,5.0
6155,154717,4.0
21875,154717,5.0
104587,154717,5.0
14736,154717,5.0
10215,154717,5.0
2658,154717,5.0
3589,154717,4.0
2020,154717,4.0
92528,154717,5.0
12284,154717,5.0
10998,154717,5.0
103448,154717,4.0
47237,154717,4.0
5218,135625,5.0
23,135625,4.0
11592,135625,4.0
309,135625,5.0
341,135625,4.0
86087,107666,5.0
21779,107666,4.0
17628,107666,5.0
2428,153026,5.0
23,153026,5.0
6536,126264,4.0
12341,126264,4.0
597,126264,5.0
12335,126264,5.0
12345,126264,5.0
6944,126264,5.0
12350,126264,5.0
1574,126264,5.0
23,126264,5.0
2779,126264,4.0
12357,126264,5.0
12360,126264,5.0
12364,126264,5.0
12365,126264,5.0
11843,126264,5.0
4824,126264,5.0
